accident_severity,vehicle_reference,vehicle_type,towing_and_articulation,vehicle_manoeuvre,vehicle_location-restricted_lane,junction_location,skidding_and_overturning,hit_object_in_carriageway,vehicle_leaving_carriageway,hit_object_off_carriageway,1st_point_of_impact,was_vehicle_left_hand_drive?,journey_purpose_of_driver,sex_of_driver,age_of_driver,age_band_of_driver,engine_capacity_(cc),propulsion_code,age_of_vehicle,driver_home_area_type,NUmber_of_Casualities_unique_to_accident_index,No_of_Vehicles_involved_unique_to_accident_index,location_easting_osgr,location_northing_osgr,police_force,number_of_vehicles,number_of_casualties,day_of_week,local_authority_(district),1st_road_class,1st_road_number,road_type,speed_limit,junction_detail,junction_control,2nd_road_class,2nd_road_number,pedestrian_crossing-human_control,pedestrian_crossing-physical_facilities,light_conditions,weather_conditions,road_surface_conditions,special_conditions_at_site,carriageway_hazards,urban_or_rural_area,did_police_officer_attend_scene_of_accident,casualty_reference,casualty_class,sex_of_casualty,age_of_casualty,age_band_of_casualty,casualty_severity,pedestrian_location,pedestrian_movement,car_passenger,bus_or_coach_passenger,pedestrian_road_maintenance_worker,casualty_type,casualty_home_area_type,casualty_imd_decile
3,2,9,0,18,0,1,0,0,0,0,1,1,6,1,26,6,1598,1,8,1,3,2,328614,367978,60,2,3,7,724,6,0,6,30,3,4,6,0,0,0,1,1,1,0,0,1,1,3,2,2,45,7,3,0,0,1,0,0,9,1,5
3,1,21,1,18,0,0,0,0,0,0,4,1,1,1,42,7,11705,2,7,1,1,1,501714,161940,45,1,1,2,514,3,320,6,30,0,4,6,0,0,0,7,1,1,0,0,2,1,1,3,1,31,6,3,9,8,0,0,0,0,1,5
3,2,8,0,18,0,8,0,0,1,0,3,1,2,1,54,8,2402,2,11,1,1,2,387890,398910,6,2,1,7,102,6,0,6,30,6,4,6,0,0,0,4,1,1,0,0,1,1,1,1,1,54,8,3,0,0,0,0,0,8,1,1
3,1,1,0,18,9,1,0,0,0,0,1,1,2,1,38,7,1598,1,8,1,1,2,457670,340259,31,2,1,5,346,6,0,6,30,8,4,5,173,0,0,1,1,1,0,0,1,2,1,1,1,33,6,3,0,0,0,0,0,1,1,5
3,2,9,0,18,0,0,0,0,0,0,2,1,2,2,48,8,1360,1,8,1,2,3,354740,433030,4,3,2,5,79,4,6241,6,30,0,4,6,0,0,0,1,1,1,0,0,2,1,1,1,1,33,6,3,0,0,0,0,0,9,1,5
3,1,4,0,18,0,8,5,0,0,0,0,1,6,1,46,8,198,1,33,1,1,2,487674,144671,45,2,1,1,517,6,104,6,30,3,4,6,0,0,0,1,1,1,0,0,2,2,1,1,1,46,8,3,0,0,0,0,0,4,1,5
3,1,9,0,9,0,1,0,0,0,0,1,1,6,1,38,7,1968,2,9,1,1,2,600261,224769,42,2,1,5,455,3,134,6,30,3,4,6,0,0,0,1,1,1,0,0,1,2,1,1,1,33,6,3,0,0,0,0,0,9,1,5
3,1,11,0,9,0,8,0,0,0,0,4,1,1,1,47,8,4461,2,1,1,1,1,433238,420920,13,1,1,3,206,6,0,6,30,6,2,6,0,0,5,1,1,1,0,0,1,2,1,3,1,47,8,3,5,1,0,0,0,0,1,1
3,1,9,0,16,0,1,0,0,0,0,1,2,6,2,37,7,1598,1,8,1,1,2,552980,173910,46,2,1,4,532,3,2018,6,30,3,4,6,0,0,0,1,1,1,0,0,1,1,1,1,2,37,7,3,0,0,0,0,0,9,1,5
3,1,9,0,12,0,0,0,0,0,0,3,1,6,1,70,10,1329,1,1,1,2,2,421908,568849,10,2,2,7,147,3,1,3,70,0,4,6,0,0,0,1,1,1,0,0,1,1,2,2,2,69,10,3,0,0,1,0,0,9,1,5
3,2,9,0,5,0,6,0,0,0,0,1,1,6,2,31,6,1968,2,7,1,1,2,617596,246323,37,2,1,5,412,5,332,6,30,8,4,6,0,0,0,1,2,2,0,0,1,1,1,1,1,33,6,3,0,0,0,0,0,9,1,5
3,2,9,0,3,0,0,0,0,0,0,2,1,6,2,54,8,1598,1,8,1,1,3,333245,350622,60,3,1,4,725,3,5152,6,30,0,4,6,0,0,4,1,1,1,0,0,1,1,1,1,1,33,6,3,0,0,0,0,0,9,1,5
3,2,9,0,18,0,2,0,0,0,0,2,1,1,1,38,7,1598,1,8,1,1,2,455053,343357,31,2,1,2,346,4,682,6,30,6,2,4,6004,0,5,1,1,1,0,0,1,1,1,1,1,38,7,3,0,0,0,0,0,9,1,1
3,2,4,0,4,0,0,0,0,0,0,2,1,6,1,32,6,249,1,6,2,1,2,426239,563819,10,2,1,5,146,6,4266,6,30,0,4,6,0,0,0,1,1,1,0,0,1,2,1,1,1,32,6,3,0,0,0,0,0,4,2,3
3,1,5,0,18,0,8,0,0,0,0,1,1,6,1,21,5,125,1,9,1,1,2,530100,171060,1,2,1,6,9,3,23,3,30,3,4,6,0,0,5,4,1,1,0,0,1,1,1,1,1,21,5,3,0,0,0,0,0,5,1,2
3,2,9,0,18,0,1,0,0,0,0,1,1,1,2,50,8,1248,1,5,1,2,2,555740,173030,46,2,2,5,532,3,282,3,60,5,4,6,0,0,0,4,1,1,0,0,1,1,1,1,2,50,8,3,0,0,0,0,0,9,1,8
2,1,9,0,17,0,0,1,0,0,0,1,1,6,2,53,8,1497,1,11,1,2,2,447654,244783,43,2,2,3,481,3,361,6,50,0,4,6,0,0,0,1,2,2,0,0,2,1,1,1,2,53,8,3,0,0,0,0,0,9,1,4
2,2,9,0,18,0,8,0,0,0,0,1,1,6,2,60,9,1399,2,12,2,3,2,620036,340720,36,2,3,2,405,3,148,6,40,3,4,4,1436,0,0,6,1,2,0,0,2,1,3,2,2,55,8,3,0,0,1,0,0,9,1,5
3,2,9,0,18,0,0,0,0,0,0,1,1,6,1,63,9,1598,1,8,1,2,2,242892,655137,97,2,2,3,922,3,736,6,60,0,4,6,0,0,0,1,6,3,0,0,2,1,1,1,1,63,9,3,0,0,0,0,0,9,1,5
3,1,9,0,16,0,0,0,0,0,0,1,1,6,1,47,8,2967,2,7,1,2,2,388840,279510,22,2,2,5,278,6,0,6,30,0,4,6,0,0,0,6,1,1,0,0,2,1,1,1,1,33,6,3,0,0,0,0,0,9,1,5
3,2,9,0,18,0,0,0,0,0,0,0,1,6,3,40,7,999,1,2,1,1,2,456810,300235,33,2,1,5,364,3,563,3,50,0,4,6,0,0,0,1,1,1,0,0,2,1,1,1,1,33,6,3,0,0,0,0,0,9,1,5
3,1,9,0,10,0,0,0,0,0,0,2,1,6,2,52,8,1598,1,8,2,1,2,452311,508536,12,2,1,2,181,4,1365,6,30,0,4,6,0,0,0,1,1,1,0,0,2,1,1,1,2,52,8,3,0,0,0,0,0,9,2,10
1,1,1,0,18,0,0,0,0,1,0,2,1,6,1,46,8,1598,1,8,1,1,2,443950,362790,30,2,1,1,321,4,6039,6,50,0,4,6,0,0,0,1,1,1,0,0,2,1,1,1,1,46,8,1,0,0,0,0,0,1,1,5
3,2,9,0,18,0,8,1,0,0,0,4,1,6,1,34,6,2204,2,8,1,1,2,468312,380599,31,2,1,4,341,3,620,6,50,3,4,6,0,0,0,1,1,1,0,0,2,1,1,1,1,34,6,3,0,0,0,0,0,9,1,3
3,1,9,0,18,0,3,0,0,0,0,4,1,6,1,65,9,1968,2,7,1,1,2,379520,389290,6,2,1,3,112,3,560,1,30,1,4,5,0,0,0,4,1,1,0,0,1,1,1,2,1,65,9,3,0,0,1,0,0,9,1,10
3,1,9,0,18,0,1,0,0,0,0,1,1,6,1,65,9,1598,1,8,1,2,3,325830,309170,63,3,2,3,753,3,458,6,60,3,4,6,0,0,0,1,1,1,0,0,2,1,1,2,2,36,7,3,0,0,2,0,0,9,1,5
3,2,9,0,3,0,0,0,0,0,0,1,1,6,1,58,9,1968,2,8,1,1,2,497870,191057,43,2,1,4,478,6,424,6,60,0,4,6,0,0,0,1,1,2,0,0,2,1,1,1,1,33,6,3,0,0,0,0,0,9,1,5
3,2,9,0,17,0,0,0,0,0,0,1,1,6,1,27,6,1598,1,8,2,6,2,604938,261481,37,2,6,6,413,4,1113,6,60,0,4,6,0,0,0,1,1,1,0,0,2,1,4,1,1,27,6,3,0,0,0,0,0,9,2,5
3,1,9,0,18,0,8,0,10,7,2,1,1,5,2,30,6,1598,1,8,1,1,1,389094,356951,21,1,1,5,256,6,416,6,30,3,4,6,416,0,0,1,1,2,0,0,1,1,1,1,2,30,6,3,0,0,0,0,0,9,1,6
2,1,21,0,7,0,8,0,0,0,0,1,1,1,1,45,7,6692,2,3,1,1,1,393625,806329,92,1,1,5,910,6,0,6,30,3,2,6,0,0,5,1,1,1,0,0,1,1,1,2,2,68,10,2,0,0,0,0,0,21,1,5
3,1,9,0,18,0,0,0,0,0,0,4,1,6,3,61,9,1598,1,8,1,1,2,540477,199841,42,2,1,7,456,3,121,6,60,0,4,6,0,0,0,1,1,1,0,0,2,1,1,1,1,33,6,3,0,0,0,0,0,9,1,5
3,1,9,0,18,0,8,0,0,0,0,1,1,6,1,31,6,1968,2,11,1,1,2,427319,565178,10,2,1,5,147,3,193,1,30,1,4,3,188,0,0,1,1,1,0,0,1,1,1,1,1,33,6,3,0,0,0,0,0,9,1,5
3,1,9,0,6,0,8,0,0,0,0,4,1,6,1,32,6,1598,1,8,1,3,2,485259,150504,44,2,3,7,499,6,0,6,30,3,4,6,0,0,0,1,1,1,0,0,1,1,1,1,1,33,6,3,0,0,0,0,0,9,1,5
3,3,9,0,3,0,1,0,0,0,0,3,1,2,1,38,7,1686,2,9,1,1,3,509344,218414,40,3,1,6,424,3,1081,6,40,3,4,6,214,0,0,1,1,1,0,0,2,1,1,1,1,33,6,3,0,0,0,0,0,9,1,5
3,1,9,0,2,0,0,0,0,0,0,3,1,6,1,38,7,1968,2,8,1,1,2,452048,309818,33,2,1,1,362,5,3206,6,30,0,4,6,0,0,0,1,1,1,0,0,2,2,1,3,2,26,6,3,10,9,0,0,0,0,1,5
3,4,9,0,18,0,1,0,0,0,0,2,1,2,2,30,6,1560,2,1,1,1,4,460333,306765,33,4,1,5,364,5,1780,6,30,3,4,6,916,0,0,1,1,1,0,0,1,1,1,1,2,30,6,3,0,0,0,0,0,9,1,5
3,1,9,0,5,0,0,0,0,0,0,1,1,6,2,31,6,1781,1,14,1,1,2,322487,672347,95,2,1,3,923,5,0,6,30,0,4,6,0,0,0,1,1,1,0,0,1,1,1,1,1,33,6,3,0,0,0,0,0,9,1,5
3,1,4,0,18,0,0,1,0,0,0,0,1,6,1,51,8,498,1,42,1,1,1,303220,523020,3,1,1,2,63,6,0,6,60,0,4,6,0,0,0,1,1,1,0,0,2,1,1,1,1,51,8,3,0,0,0,0,0,4,1,1
3,1,9,0,7,0,2,0,0,0,0,4,1,6,1,68,10,1229,1,2,1,1,1,251440,668751,97,1,1,4,926,6,0,6,30,3,4,6,0,0,0,1,1,1,0,0,1,1,1,3,1,80,11,3,6,9,0,0,0,0,1,5
3,2,9,0,16,0,0,0,0,0,0,1,1,2,1,44,7,1598,1,8,1,4,2,322115,199997,61,2,4,3,730,3,467,6,60,0,4,6,0,0,0,4,1,1,0,0,2,1,3,2,1,14,3,3,0,0,1,0,0,9,1,5
3,3,9,0,4,0,1,0,0,0,0,3,1,2,2,34,6,2494,8,8,2,3,5,415294,311815,21,5,3,2,252,3,38,3,70,5,4,3,38,0,0,1,1,1,0,0,2,1,1,1,1,33,6,3,0,0,0,0,0,9,1,5
3,2,9,0,18,0,1,0,0,0,0,1,1,6,1,26,6,1388,1,11,1,1,2,438118,114763,44,2,1,1,500,6,0,6,30,3,4,6,0,0,0,1,1,1,0,0,1,1,1,1,1,33,6,3,0,0,0,0,0,9,1,5
3,2,9,0,3,0,0,0,0,0,0,2,1,2,2,46,8,1242,1,2,1,1,2,461832,333016,31,2,1,6,347,3,606,6,60,0,4,6,0,0,0,1,1,1,0,0,2,1,1,1,2,46,8,3,0,0,0,0,0,9,1,10
3,1,9,0,9,0,6,0,0,0,0,1,1,6,1,39,7,1999,1,13,1,1,2,515053,209260,41,2,1,4,434,3,1081,6,30,3,4,6,85,0,0,1,1,1,0,0,1,1,1,1,1,33,6,3,0,0,0,0,0,9,1,5
3,2,9,0,4,0,1,0,0,0,0,2,1,6,1,30,6,1598,1,8,1,3,2,353297,381645,7,2,3,1,124,6,0,6,30,1,4,3,533,0,0,1,1,1,0,0,1,1,3,2,2,31,6,3,0,0,1,0,0,9,1,8
3,2,9,0,18,0,0,0,0,1,9,4,1,6,2,25,5,1587,1,11,1,1,2,415940,292820,20,2,1,6,300,6,0,6,60,0,4,6,0,0,0,1,4,1,0,0,2,1,1,1,2,25,5,3,0,0,0,0,0,9,1,5
3,2,9,0,15,0,1,0,0,0,0,1,1,6,1,38,7,1598,1,8,1,1,2,510890,176640,1,2,1,2,25,3,4,1,40,1,4,3,312,0,0,1,1,1,0,0,1,2,1,1,1,33,6,3,0,0,0,0,0,9,1,5
2,1,1,0,18,0,0,0,0,0,0,1,1,6,1,55,8,1598,1,8,1,1,2,539700,169050,1,2,1,7,19,6,0,6,30,0,4,6,0,0,0,1,1,1,0,0,1,2,1,1,1,55,8,2,0,0,0,0,0,1,1,9
3,1,9,0,18,0,0,0,0,0,0,2,1,6,1,79,11,998,1,1,1,1,3,340540,527850,3,3,1,1,64,3,66,6,60,0,4,6,0,0,0,6,1,1,4,0,2,1,1,2,2,75,10,3,0,0,1,0,0,9,1,4
3,1,9,0,16,0,0,1,0,1,5,1,1,1,1,37,7,1560,2,8,1,1,2,351710,396603,5,2,1,7,92,3,571,6,30,0,4,6,0,0,0,4,2,2,0,0,1,1,1,1,1,37,7,3,0,0,0,0,0,9,1,3
3,1,9,0,18,0,3,0,0,0,0,2,1,6,1,30,6,1956,2,1,1,2,3,443420,389333,14,3,2,6,213,1,1,7,70,1,4,3,630,0,0,1,1,2,0,0,2,1,1,1,1,33,6,3,0,0,0,0,0,9,1,5
3,2,9,0,3,0,1,0,0,0,0,2,1,2,1,26,6,1198,1,4,1,1,2,339030,392743,5,2,1,3,91,3,5080,3,40,3,4,6,0,0,0,1,1,1,0,0,1,1,1,1,1,33,6,3,0,0,0,0,0,9,1,5
3,2,9,0,18,0,4,0,0,3,0,1,1,6,1,29,6,1968,2,9,1,2,2,412070,287667,20,2,2,4,300,6,0,1,30,1,4,6,0,0,0,4,1,2,0,0,1,1,1,1,1,33,6,3,0,0,0,0,0,9,1,5
3,1,9,0,18,0,1,0,0,0,0,1,1,6,2,21,5,1299,1,10,1,1,1,365530,399680,6,1,1,5,114,3,572,6,30,3,4,6,0,0,4,4,1,1,0,0,1,1,1,3,2,29,6,3,4,1,0,0,0,0,1,1
3,1,9,0,18,0,0,0,0,7,11,1,1,6,2,19,4,1360,1,13,3,1,1,356164,828677,92,1,1,5,911,4,9022,6,60,0,4,6,0,0,0,1,1,1,0,7,2,2,1,1,2,19,4,3,0,0,0,0,0,9,3,5
3,2,9,0,3,0,1,0,0,0,0,2,1,2,1,33,6,2400,2,3,1,1,2,516243,205054,41,2,1,5,434,4,5378,6,30,3,4,6,1601,0,0,1,1,1,0,0,2,1,1,1,1,33,6,3,0,0,0,0,0,9,1,6
3,2,9,0,18,0,1,0,0,0,0,4,1,6,2,67,10,1248,1,8,1,1,2,557450,143040,46,2,1,3,543,6,2552,6,30,3,4,6,0,0,0,1,9,1,0,0,1,2,1,1,2,67,10,3,0,0,0,0,0,9,1,7
3,3,9,0,18,0,8,0,0,0,0,1,1,6,2,51,8,1299,1,15,1,1,3,331790,436680,4,3,1,4,71,4,5124,6,30,6,2,6,0,0,5,1,1,1,0,0,1,1,1,1,1,33,6,3,0,0,0,0,0,9,1,5
3,2,9,0,18,0,0,0,0,0,0,1,1,6,1,56,9,1396,1,12,1,2,3,448054,113276,44,3,2,1,491,1,27,3,70,0,4,6,0,0,0,5,2,2,0,0,2,1,1,1,1,33,6,3,0,0,0,0,0,9,1,5
3,1,9,0,11,0,0,0,0,0,0,1,1,1,1,37,7,1598,1,8,1,1,3,432164,405919,14,3,1,4,210,1,1,3,70,0,4,6,0,0,0,1,1,2,0,0,2,1,1,1,1,33,6,3,0,0,0,0,0,9,1,5
3,1,9,0,18,0,8,0,0,7,0,3,1,6,2,66,10,1598,1,8,3,1,2,438498,235194,43,2,1,4,481,6,409,6,60,6,4,6,0,0,0,6,1,1,0,0,2,1,1,1,2,66,10,3,0,0,0,0,0,9,3,7
3,2,9,0,18,0,1,0,0,0,0,3,1,6,2,28,6,1598,1,8,1,1,2,248460,58542,50,2,1,3,583,3,386,6,40,3,2,6,0,0,0,1,1,1,0,0,1,2,1,1,2,28,6,3,0,0,0,0,0,9,1,2
3,1,9,0,18,0,1,0,0,0,0,1,1,2,2,34,6,1598,1,8,1,1,2,455645,207071,43,2,1,6,482,6,320,6,20,3,4,3,4142,0,0,1,8,1,0,0,1,1,1,2,1,34,6,3,0,0,1,0,0,9,1,5
3,2,5,0,18,0,3,0,0,0,0,2,1,6,1,43,7,656,1,8,1,1,2,603750,141500,46,2,1,3,530,1,20,1,60,1,4,6,0,0,0,1,1,1,4,0,2,1,1,1,1,43,7,3,0,0,0,0,0,5,1,7
3,2,9,0,16,0,0,0,0,0,0,1,1,6,1,52,8,1997,2,11,1,1,2,221883,580335,97,2,1,5,937,6,0,6,30,0,4,6,0,0,0,1,1,1,0,0,2,1,1,1,1,33,6,3,0,0,0,0,0,9,1,5
3,2,10,0,18,0,1,0,0,0,0,1,1,6,3,38,7,1598,1,8,1,1,2,393040,300680,20,2,1,2,309,6,0,6,30,6,2,3,460,0,0,1,1,1,0,0,1,2,1,1,1,33,6,3,0,0,0,0,0,9,1,5
3,1,9,0,18,0,0,5,11,7,2,1,1,6,1,25,5,1686,2,11,1,1,1,563474,189878,42,1,1,3,452,3,128,6,50,0,4,6,0,0,0,1,2,5,0,2,2,1,1,1,1,25,5,3,0,0,0,0,0,9,1,9
3,1,9,0,10,0,1,0,0,0,0,1,1,6,1,45,7,1598,1,13,1,1,2,446412,399319,14,2,1,7,213,6,0,6,30,3,4,3,6022,0,0,1,1,2,0,0,1,2,1,1,1,33,6,3,0,0,0,0,0,9,1,5
2,1,9,0,5,0,6,0,0,0,10,1,1,6,2,73,10,1598,1,8,1,2,1,195340,236720,63,1,2,5,752,3,40,6,30,8,4,6,0,0,0,1,1,1,0,0,2,1,1,2,1,69,10,2,0,0,1,0,0,9,1,5
3,1,3,0,18,6,0,0,0,0,0,3,1,1,1,19,4,179,1,17,1,1,4,510744,170593,45,4,1,2,40,3,316,6,50,0,4,6,0,0,0,1,1,1,0,0,2,1,1,1,1,19,4,3,0,0,0,0,0,3,1,5
3,3,9,0,4,0,0,0,0,0,0,2,1,6,2,22,5,1598,1,8,1,3,3,310648,174701,62,3,3,2,746,3,48,6,60,0,4,6,0,0,0,1,1,1,0,0,2,1,1,1,1,33,6,3,0,0,0,0,0,9,1,5
3,1,19,0,18,0,0,0,0,0,0,1,1,2,1,27,6,2299,2,3,1,3,2,576362,221432,42,2,3,3,451,3,120,3,60,0,4,6,0,0,0,1,1,1,0,0,2,1,3,2,1,33,6,3,0,0,0,0,0,19,1,5
3,2,11,0,18,0,8,0,0,0,0,4,1,1,1,46,8,6692,2,6,1,2,2,532910,165930,1,2,2,3,20,3,222,6,30,3,4,6,0,0,0,4,2,2,0,0,1,1,2,2,2,23,5,3,0,0,0,3,0,11,1,4
3,1,9,0,18,0,1,0,0,0,0,1,1,1,1,43,7,1997,2,6,1,1,2,347250,406330,4,2,1,4,84,6,0,2,20,3,4,6,0,0,0,4,1,1,0,0,1,1,1,1,1,33,6,3,0,0,0,0,0,9,1,5
2,1,9,0,12,0,0,0,0,0,0,3,1,6,1,38,7,1995,2,4,1,1,2,523420,179730,1,2,1,7,11,3,219,6,30,0,4,6,0,0,5,4,2,2,0,0,1,1,1,1,1,33,6,3,0,0,0,0,0,9,1,5
3,1,9,0,17,0,0,2,0,1,4,1,1,2,1,19,4,998,1,17,1,1,1,534343,151576,45,1,1,4,516,3,25,6,30,0,4,6,0,0,0,7,1,2,0,0,2,1,1,1,1,19,4,3,0,0,0,0,0,9,1,10
3,1,9,0,9,0,6,0,0,0,0,0,1,6,2,38,7,1968,2,4,1,1,2,322360,469520,3,2,1,3,61,6,0,6,30,3,4,6,0,0,0,1,1,1,0,0,1,2,1,1,1,33,6,3,0,0,0,0,0,9,1,5
3,1,5,0,18,0,0,0,0,0,0,3,1,2,1,49,8,599,1,15,1,1,2,549610,189050,1,2,1,5,15,3,12,3,50,0,4,6,0,0,0,1,1,1,0,0,2,1,1,1,1,49,8,3,0,0,0,0,0,5,1,2
3,1,9,0,7,0,1,0,0,0,0,0,1,6,3,38,7,1598,1,8,1,1,2,323250,91429,50,2,1,3,580,4,3172,6,30,3,4,6,0,0,0,1,1,1,0,0,2,1,1,1,1,33,6,3,0,0,0,0,0,9,1,5
3,1,9,0,18,0,0,1,4,2,2,1,1,6,1,23,5,1596,1,14,1,3,2,448882,360267,31,2,3,4,340,4,6028,6,30,0,4,6,0,0,0,4,1,1,0,0,1,1,2,2,2,22,5,3,0,0,2,0,0,9,1,5
3,2,3,0,16,0,8,1,0,0,0,4,1,6,2,43,7,124,1,4,1,1,2,497929,366605,32,2,1,1,353,3,607,6,40,3,4,6,0,0,0,4,1,2,0,0,2,1,1,1,2,43,7,3,0,0,0,0,0,3,1,10
3,2,1,0,18,0,8,0,0,0,0,1,1,1,1,59,9,1598,1,8,1,1,2,375790,395130,6,2,1,1,112,5,0,1,30,1,4,5,0,0,1,1,1,1,0,0,1,1,1,1,1,59,9,3,0,0,0,0,0,1,1,8
2,2,9,0,18,0,2,0,0,0,0,1,1,6,2,45,7,1598,1,8,1,3,2,302225,381489,60,2,3,6,723,6,0,6,30,3,4,6,0,0,0,1,1,1,0,0,1,1,2,1,2,45,7,3,0,0,0,0,0,9,1,5
3,1,9,0,7,0,8,0,0,0,0,0,1,6,1,42,7,1242,1,5,1,3,2,531519,104028,47,2,3,5,565,4,2066,6,20,3,4,6,0,0,0,1,1,1,0,0,1,2,1,1,1,33,6,3,0,0,0,0,0,9,1,5
3,2,9,0,18,0,0,0,0,0,0,0,1,6,2,20,4,1248,2,7,1,1,2,446000,325400,33,2,1,3,366,3,453,6,60,0,4,6,0,0,0,1,1,1,0,0,2,1,1,1,2,20,4,3,0,0,0,0,0,9,1,5
3,1,9,0,4,0,8,0,0,0,0,2,1,6,1,23,5,1229,1,1,1,2,2,534310,196340,1,2,2,6,32,3,10,3,30,5,4,3,10,0,5,1,1,1,0,0,1,1,2,2,1,22,5,3,0,0,1,0,0,9,1,1
3,1,1,0,18,0,8,0,0,0,0,4,1,6,1,30,6,1598,1,8,1,1,1,533460,179660,1,1,1,5,8,3,100,6,30,3,4,6,0,0,1,1,1,1,0,0,1,1,1,1,1,30,6,3,0,0,0,0,0,1,1,5
3,1,9,0,18,0,0,0,0,0,0,1,1,2,2,23,5,1598,1,8,1,1,2,445130,121945,44,2,1,5,491,1,3,3,70,0,4,6,0,0,0,1,1,1,0,0,2,1,1,1,1,33,6,3,0,0,0,0,0,9,1,5
3,1,9,0,18,0,0,0,0,0,0,1,1,6,1,24,5,1686,2,2,1,1,3,497671,371214,32,3,1,4,352,6,0,2,30,0,4,6,0,0,0,4,1,1,0,0,1,2,1,1,1,33,6,3,0,0,0,0,0,9,1,5
3,2,9,0,8,0,4,0,0,0,0,2,1,6,2,51,8,1598,1,8,3,2,2,195450,216010,63,2,2,2,752,3,487,1,30,1,4,3,40,0,0,1,1,1,0,0,1,2,1,2,2,22,5,3,0,0,1,0,0,9,1,5
2,1,9,0,16,0,0,0,0,1,11,3,1,6,1,28,6,1998,1,24,1,2,1,587832,112588,47,1,2,6,555,6,0,6,60,0,4,6,0,0,0,1,1,1,0,0,2,1,2,2,1,21,5,2,0,0,1,0,0,9,3,5
2,2,11,0,18,0,0,0,0,0,0,2,1,1,1,54,8,9186,2,1,3,4,2,418630,142392,54,2,4,2,635,3,303,3,70,0,4,6,0,0,0,1,1,1,0,0,2,1,3,2,2,35,6,3,0,0,0,4,0,11,1,8
3,1,9,0,18,0,1,0,4,0,0,1,1,6,1,45,7,2496,2,13,1,1,2,257457,664632,97,2,1,7,926,3,8,6,30,9,2,6,0,0,0,4,1,1,0,0,1,1,1,1,1,33,6,3,0,0,0,0,0,9,1,5
3,1,9,0,3,0,0,0,0,0,0,2,1,2,1,39,7,1598,1,8,1,3,2,361230,404580,6,2,3,4,114,3,577,6,30,0,4,6,0,0,0,1,1,1,0,0,1,1,1,1,1,39,7,3,0,0,0,0,0,9,1,1
3,2,20,0,17,0,0,0,0,1,0,1,1,5,2,31,6,3920,2,14,1,3,2,570839,236387,42,2,3,1,451,6,0,6,60,0,4,6,0,0,0,1,1,1,6,0,2,2,3,2,2,21,5,3,0,0,0,0,0,20,3,7
2,2,5,0,18,0,8,0,0,0,0,1,1,6,1,47,8,600,1,13,1,1,2,558990,246710,35,2,1,5,395,3,1307,3,60,3,4,5,240,0,0,1,1,1,0,0,2,1,1,1,1,47,8,2,0,0,0,0,0,5,1,4
3,2,9,0,18,0,1,0,0,0,0,1,1,6,1,34,6,1596,1,10,1,1,2,465921,103236,44,2,1,6,498,3,288,6,30,3,4,6,0,0,0,1,1,1,0,0,1,1,1,1,1,33,6,3,0,0,0,0,0,9,1,5
3,2,9,0,3,0,2,0,0,0,0,2,1,1,1,29,6,1997,2,4,1,1,2,573296,204497,42,2,1,4,454,6,0,6,30,3,4,6,0,0,0,1,2,2,0,0,1,1,1,1,1,29,6,3,0,0,0,0,0,9,1,5
3,2,9,0,18,0,0,0,0,0,0,3,1,6,1,30,6,1910,2,12,1,1,5,533738,202593,41,5,1,2,430,4,156,6,30,0,4,6,0,0,0,4,1,1,0,0,1,1,1,1,1,33,6,3,0,0,0,0,0,9,1,5
3,2,9,0,18,0,1,0,0,0,0,1,1,6,1,29,6,1598,1,8,1,3,2,332737,343212,60,2,3,5,725,3,539,6,60,6,4,6,0,0,0,1,1,1,0,0,2,1,2,1,1,29,6,3,0,0,0,0,0,9,1,5
3,2,9,0,4,0,1,0,0,0,0,0,1,6,1,44,7,1997,2,9,1,1,2,333260,434580,4,2,1,5,71,6,0,6,20,3,4,3,583,0,0,1,1,1,0,0,1,1,1,1,1,33,6,3,0,0,0,0,0,9,1,5
3,2,9,0,2,0,0,0,0,1,0,2,1,6,2,54,8,1598,1,8,3,1,2,302890,253950,63,2,1,4,753,6,0,6,40,0,4,6,0,0,0,5,4,1,0,0,2,1,1,1,1,33,6,3,0,0,0,0,0,9,1,5
3,2,9,0,2,9,0,0,0,0,0,1,1,6,3,38,7,998,1,11,1,1,3,395590,396130,6,3,1,2,110,6,0,6,30,0,4,6,0,0,0,1,1,2,0,0,1,1,1,1,1,33,6,3,0,0,0,0,0,9,1,5
3,1,9,0,18,0,8,0,0,0,0,1,1,2,2,19,4,1199,1,14,3,2,2,248803,54121,50,2,2,2,583,6,0,6,30,6,2,6,0,0,5,4,2,2,0,0,1,1,1,1,2,19,4,3,0,0,0,0,0,9,3,7
3,2,3,0,18,0,8,0,0,0,0,4,1,6,1,31,6,125,1,5,1,1,2,542860,182360,1,2,1,4,17,3,117,6,30,3,4,6,0,0,1,1,1,1,0,0,1,1,1,1,1,31,6,3,0,0,0,0,0,3,1,3
3,1,5,0,18,0,1,0,0,0,0,1,1,6,1,35,6,798,1,7,1,1,2,387520,832433,92,2,1,6,911,6,0,6,60,6,4,6,0,0,0,6,1,2,0,0,2,1,1,1,1,35,6,3,0,0,0,0,0,5,3,5
3,2,9,0,2,0,0,0,0,0,0,4,1,6,2,35,6,1870,2,12,1,1,2,399940,302300,20,2,1,5,307,6,0,6,30,0,4,6,0,0,0,1,1,1,0,0,1,2,1,1,1,33,6,3,0,0,0,0,0,9,1,5
